"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"State"	"MaxFC"	"InitialState"
"Gm37364"	"Gm37364"	-0.0916156960792802	-0.107509632652022	0.608386878119075	0.0789718681497723	-0.168321696194103	-0.190857192206419	-0.0462293960851647	"S01"	0.608386878119075	"IS03"
"Cyp2ab1"	"Cyp2ab1"	-0.424636740601864	0.123774506586306	0.604128818118051	0.516550814992037	-0.0588687171431304	-0.480873685861445	-0.113296053669927	"S01"	0.604128818118051	"IS03"
"Mir181a-1hg"	"Mir181a-1hg"	-0.0191507863930732	-0.150340284748123	0.602476411882559	-0.0281510910125618	-0.196187451588793	-0.124910416511173	-0.0126460399246382	"S01"	0.602476411882559	"IS03"
"Stx7"	"Stx7"	-0.217910352134755	0.279763485223566	0.601903208463785	0.441309736154905	-0.156431770581815	-0.409909632219543	-0.274537152283498	"S01"	0.601903208463785	"IS03"
"Taok3"	"Taok3"	-0.0553407366272827	0.151000861964285	0.601748090338977	0.325830001659164	-0.292627329495071	-0.758876203763364	0.198165405644644	"S01"	0.601748090338977	"IS03"
"Tchh"	"Tchh"	-0.197824729652654	-0.170552596140868	0.599919709227067	-0.14123133301744	-0.180841366344899	0.147139593906082	0.088031544823987	"S01"	0.599919709227067	"IS03"
"Pals2"	"Pals2"	-0.000599391491523159	0.055776501601049	0.59839619896835	0.333311434725131	-0.174238950007596	-0.780443686247893	0.0161499398153096	"S01"	0.59839619896835	"IS03"
"Gm32364"	"Gm32364"	-0.0469185063874733	-0.135375882314421	0.59544429209567	-0.0675221707127327	-0.145488158481964	0.00395786098096651	-0.118122386526151	"S01"	0.59544429209567	"IS03"
"Mfsd14b"	"Mfsd14b"	-0.250280948664095	0.235426727774407	0.595211708070282	0.372431141161475	-0.183080446692168	-0.485587061889178	-0.0316313082932453	"S01"	0.595211708070282	"IS03"
"Colgalt1"	"Colgalt1"	-0.122647337075932	0.200078397718393	0.594517597419287	-0.0739110654414309	-0.348805319528309	-0.3798417002505	0.458216194983962	"S01"	0.594517597419287	"IS03"
"Cd80"	"Cd80"	-0.037469739637487	-0.0313550716759421	0.592826077362417	0.322692182404105	-0.292682713873489	-0.365059431707519	-0.0729120995405611	"S01"	0.592826077362417	"IS03"
"Slc13a3"	"Slc13a3"	-0.16411576199045	0.197872092526198	0.590815326031752	0.206797460260365	-0.232956157996661	-0.222011775842576	-0.0930179493220408	"S01"	0.590815326031752	"IS03"
"Asap1"	"Asap1"	-0.144954255512927	-0.0243294997975613	0.588660425300312	0.247019324344974	-0.154330924946954	-0.915050575602995	0.419328560277189	"S01"	0.588660425300312	"IS03"
"Plekhm3"	"Plekhm3"	-0.115618915065577	0.00777992272603605	0.588447915850387	0.474568196304919	-0.256883582543464	-0.856402635802123	0.215914419528905	"S01"	0.588447915850387	"IS03"
"Tec"	"Tec"	-0.110813635272648	0.0748838250500779	0.585876552716872	0.308551744722614	-0.201356927866957	-0.538005752057743	0.0128449520307449	"S01"	0.585876552716872	"IS03"
"Lilra6"	"Lilra6"	-0.12082007082621	-0.24101576809221	0.584084945083831	-0.249614873583484	-0.210737019896607	-0.0901965400265818	0.400893529542945	"S01"	0.584084945083831	"IS03"
"Nfam1"	"Nfam1"	-0.271937009398892	0.115319792671579	0.583741201001416	0.308323175836806	-0.286800779417331	-0.495315718269647	0.282061081655465	"S01"	0.583741201001416	"IS03"
"Dleu2"	"Dleu2"	0.19865825622166	0.0526138060134894	0.579228952093506	0.354415595016153	-0.0192730358232785	-0.93923225645656	-0.319849269567288	"S01"	0.579228952093506	"IS03"
"Sh3kbp1"	"Sh3kbp1"	0.157608000438928	-0.0219132721228298	0.576312150313979	0.425950263411515	-0.042540294640223	-1.03951696575828	-0.193685150532427	"S01"	0.576312150313979	"IS03"
"Raph1"	"Raph1"	0.192992347900861	0.104570530222649	0.574402830534111	0.489750986021206	-0.119443179790134	-0.860410962219896	-0.404287401451628	"S01"	0.574402830534111	"IS03"
"Dop1b"	"Dop1b"	-0.115525749197544	0.186209657688348	0.57370479351199	0.229641215508146	-0.303492820753517	-0.308536542501129	0.0158340735099925	"S01"	0.57370479351199	"IS03"
"Fem1c"	"Fem1c"	-0.153909395596626	0.145448281207293	0.571548240714097	0.116327148195366	-0.281095304288347	-0.443905348793907	0.290960720820866	"S01"	0.571548240714097	"IS03"
"Atp6v1b2"	"Atp6v1b2"	-0.195791812948508	0.41465565830875	0.567459844658887	0.331033757955783	-0.198653584080942	-0.476892287489709	-0.0920777690503783	"S01"	0.567459844658887	"IS03"
"Metrnl"	"Metrnl"	-0.128058484040652	0.070039529362687	0.562956647216874	0.0115278468698342	-0.106549363841515	-0.378712464160411	0.109342410232119	"S01"	0.562956647216874	"IS03"
"Tbc1d23"	"Tbc1d23"	0.106699441452708	0.0995429741240536	0.562776781481357	0.389285996905159	-0.147760613414303	-0.559820792163368	-0.393159562000893	"S01"	0.562776781481357	"IS03"
"Xpnpep1"	"Xpnpep1"	-0.206901873191031	0.232213386803504	0.558434948277903	0.264426044340258	-0.170094511850863	-0.404488118098945	-0.022456424897815	"S01"	0.558434948277903	"IS03"
"Cd300lg"	"Cd300lg"	-0.212607825120992	0.389683984298757	0.556776968165717	-0.103697367708158	-0.216185020787454	-0.233118015702239	0.239472263097902	"S01"	0.556776968165717	"IS03"
"Rarg"	"Rarg"	-0.266441124539192	0.285976993525328	0.556148679473799	0.0921788010122341	-0.129507205671635	-0.368326203181722	0.129979280469223	"S01"	0.556148679473799	"IS03"
"Gm16675"	"Gm16675"	-0.0423197912823775	0.14429128748765	0.554633825026502	0.105424301196187	-0.187379352536284	-0.142018092047	-0.212616040305045	"S01"	0.554633825026502	"IS03"
"Abca6"	"Abca6"	-0.206533989708388	0.00911516694087235	0.553084575053608	0.280747330001537	-0.129663468731952	-0.395428730470888	-0.00597578207893802	"S01"	0.553084575053608	"IS03"
"Ptgir"	"Ptgir"	-0.177877259771956	0.115094430036416	0.552536469794425	-0.197238572491709	-0.117201974996113	-0.143993850396288	0.202657550467653	"S01"	0.552536469794425	"IS03"
"H2-Ab1"	"H2-Ab1"	0.467340079285125	-0.105812378335154	0.551599045806715	-0.365256945808102	-0.439380705261027	-0.254922823348588	0.234126334407729	"S01"	0.551599045806715	"IS03"
"H2-Aa"	"H2-Aa"	0.530359613946918	-0.0506416633895454	0.548696590378079	-0.301055220488364	-0.460474086051421	-0.373877338538385	0.196767979613228	"S01"	0.548696590378079	"IS03"
"Arhgap15"	"Arhgap15"	0.0721183215678795	-0.149768103997345	0.547651348930466	0.188423607807135	-0.0528120007160186	-1.00433150783277	0.235580793962866	"S01"	0.547651348930466	"IS03"
"Clec4a3"	"Clec4a3"	0.0313125221856933	0.280018045375459	0.546577290716175	0.415048087875302	-0.183928750087601	-0.470127706824013	-0.416729542957589	"S01"	0.546577290716175	"IS03"
"Pip4k2a"	"Pip4k2a"	0.198309113266037	-0.270000253051164	0.545149211443854	0.203203633333456	-0.181940626919402	-1.1420374172733	0.418002374233616	"S01"	0.545149211443854	"IS03"
"Capg"	"Capg"	-0.177331823378405	0.218000299019373	0.544420725912379	0.136733369751478	-0.20596771288155	-0.353907731355629	0.106075896703379	"S01"	0.544420725912379	"IS03"
"Zfp971"	"Zfp971"	-0.275071506812931	-0.0724126676144788	0.543628525225106	0.352126584795217	-0.173121992286814	-0.363248703253108	0.0780059969865568	"S01"	0.543628525225106	"IS03"
"Mras"	"Mras"	0.0366775472739834	-0.0595867757247159	0.54293694013168	0.269462241558357	-0.247836619866167	-0.365540761248968	-0.115015881662435	"S01"	0.54293694013168	"IS03"
"Comt"	"Comt"	0.00169767705047578	0.21653445816453	0.54173442463436	0.448492683092395	-0.157705208767025	-0.521045215876513	-0.378800738404135	"S01"	0.54173442463436	"IS03"
"Capzb"	"Capzb"	-0.182803732606487	0.396859365439835	0.540874973524232	0.444760774866088	-0.291030379937087	-0.612595991363463	0.0455378107851385	"S01"	0.540874973524232	"IS03"
"Rarb"	"Rarb"	-0.207630032016089	0.104742371276768	0.540557219804704	-0.109507086544593	-0.150832124714186	-0.178812848712169	0.235977807926702	"S01"	0.540557219804704	"IS03"
"Glud1"	"Glud1"	-0.0878641029959223	0.235606583293071	0.540069032582288	0.290141416801079	-0.145211169853004	-0.647522417141093	-0.0105586715066467	"S01"	0.540069032582288	"IS03"
"Lims1"	"Lims1"	0.0815752566661193	-0.0607305667456709	0.53794556212726	0.214371202358524	-0.156200371045122	-0.653091090365018	0.0110469319139623	"S01"	0.53794556212726	"IS03"
"Shtn1"	"Shtn1"	0.289261633197754	-0.197128766096225	0.537382251613259	0.260575416630078	-0.357928609038451	-0.843064973310772	0.21124178091623	"S01"	0.537382251613259	"IS03"
"Zfp516"	"Zfp516"	-0.035537441634188	-0.164163835066953	0.537118755447357	0.20751158431081	-0.287475495795843	-0.511923428284571	0.273844530724313	"S01"	0.537118755447357	"IS03"
"Smap2"	"Smap2"	-0.181180219664938	-0.0712673517487438	0.536485705152568	0.323859651242675	0.0110148704128383	-0.564608977658788	-0.0904166355848582	"S01"	0.536485705152568	"IS03"
"Apba1"	"Apba1"	-0.28180778273865	-0.030645024327006	0.535249637604923	0.451386708372741	0.0528241151718821	-0.862664749538377	0.0751260228766327	"S01"	0.535249637604923	"IS03"
"Naip5"	"Naip5"	-0.100405228230914	-0.0860429255857155	0.534613137901091	0.118104775332248	-0.189267190205722	-0.37874808060763	0.167045493063012	"S01"	0.534613137901091	"IS03"
"Rrbp1"	"Rrbp1"	0.00792834802868215	0.307923691772369	0.532763615069967	0.269015970476032	-0.208120543795926	-0.593776716553556	-0.0877033395029575	"S01"	0.532763615069967	"IS03"
"Pard3b"	"Pard3b"	-0.173294232478789	-0.102867230685169	0.531368437401231	0.1323366852494	-0.199610701392	-0.208010244936398	0.119967962055598	"S01"	0.531368437401231	"IS03"
"Mbnl2"	"Mbnl2"	0.00479022291975827	-0.0768304242135684	0.526977249724368	0.338852996808649	-0.257387900036372	-0.652782639100539	0.129844922192052	"S01"	0.526977249724368	"IS03"
"Rnf141"	"Rnf141"	0.038998563236611	0.158518690705504	0.526815484264817	0.222563407156698	-0.121977514823828	-0.573339591039325	-0.146309182438206	"S01"	0.526815484264817	"IS03"
"Fgd4"	"Fgd4"	0.183886223010494	0.108304111730453	0.525598888758127	0.466716606832827	-0.126397371966026	-0.671997053680674	-0.479374418048391	"S01"	0.525598888758127	"IS03"
"Gm21188"	"Gm21188"	0.238299584944284	-0.126491266429679	0.523160152606666	0.342032373063512	-0.133524880645126	-0.72906385517739	-0.248996996804317	"S01"	0.523160152606666	"IS03"
"Myof"	"Myof"	-0.0127569952362796	-0.126393624562966	0.522253352470002	0.277625971148052	-0.135792844908427	-0.531247168482892	-0.0331580454416666	"S01"	0.522253352470002	"IS03"
"Syk"	"Syk"	0.175156512066802	-0.292297998933158	0.519109435062064	0.314748854477937	-0.152701266748363	-0.781734608130466	0.00588996659399346	"S01"	0.519109435062064	"IS03"
"Plekho2"	"Plekho2"	-0.00010252107315216	0.283276127033351	0.519057174611743	0.169650166734786	-0.376033861152598	-0.335336055186855	0.0696996541128642	"S01"	0.519057174611743	"IS03"
"Zfp710"	"Zfp710"	-0.0495009244936899	0.0729446871562609	0.5156403271856	0.188662825610662	-0.368484367408589	-0.502330729846678	0.335614730384839	"S01"	0.5156403271856	"IS03"
"Stx16"	"Stx16"	0.0424887589294456	0.0763315552283188	0.514014500796274	0.227207995488806	-0.224576766173204	-0.518347268989162	-0.0111581224927657	"S01"	0.514014500796274	"IS03"
"Mia2"	"Mia2"	-0.008416591536119	0.0522596808559193	0.511044576402496	0.35412733888994	-0.177506511929134	-0.69530952120924	0.0111327035490829	"S01"	0.511044576402496	"IS03"
"Arl10"	"Arl10"	-0.0346045467157321	-0.0426450635474725	0.510255756256541	0.1453044497031	-0.19757171262567	-0.226103186489731	-0.0611440540223206	"S01"	0.510255756256541	"IS03"
"Mfsd14a"	"Mfsd14a"	-0.251556042717917	0.127816020544697	0.508605585113716	0.302869803160579	-0.161109658409264	-0.296775043723404	-0.0269330175180362	"S01"	0.508605585113716	"IS03"
"Crat"	"Crat"	-0.0572712505209092	0.183941617484411	0.507875161589783	-0.034519371318347	-0.27752545661396	-0.264904440130394	0.21552680782945	"S01"	0.507875161589783	"IS03"
"Rnf111"	"Rnf111"	-0.0685235807349504	0.260404694953448	0.507766585732288	0.354366364649515	-0.186339389326246	-0.614433684721207	-0.0576347264930238	"S01"	0.507766585732288	"IS03"
"Ecm1"	"Ecm1"	-0.448908468429085	0.454929589368963	0.507275457887622	0.365970793546696	-0.18749707243477	-0.15953044627409	-0.0702367052549834	"S01"	0.507275457887622	"IS03"
"Steap3"	"Steap3"	-0.220930708969333	0.318451166918856	0.505836094859057	0.24996997332196	-0.0781765804621751	-0.333543742777063	-0.172345957016001	"S01"	0.505836094859057	"IS03"
"Vrk2"	"Vrk2"	0.160755057655565	-0.148490521722369	0.50469731965925	0.213866485721582	-0.209896842734058	-0.713711361501194	0.107731362601064	"S01"	0.50469731965925	"IS03"
"Asb4"	"Asb4"	0.00888156789467125	-0.157421490329128	0.504629213169661	0.0837610841846709	-0.186953919871797	-0.179188978756905	-0.0492405966596069	"S01"	0.504629213169661	"IS03"
"Heatr5a"	"Heatr5a"	0.0632193368480337	0.27335910582753	0.502639526151622	0.350097529353076	-0.156685332043261	-0.6492700120765	-0.229639347102291	"S01"	0.502639526151622	"IS03"
"Wasf2"	"Wasf2"	0.184758320176472	-0.0817872812979125	0.499182181862356	0.44550434216889	0.0116922402885567	-0.97021417781328	-0.293397774406526	"S01"	0.499182181862356	"IS03"
"Tacc1"	"Tacc1"	0.0399741396009488	0.132752907174414	0.498828045638424	0.266093794587918	-0.191111009197128	-0.65467935553675	0.00788633349432365	"S01"	0.498828045638424	"IS03"
"Lyn"	"Lyn"	0.172328859745216	0.2754361874143	0.498396110957732	0.201501080374602	-0.465667676127211	-0.833210500910829	0.396760432589412	"S01"	0.498396110957732	"IS03"
"Jarid2"	"Jarid2"	-0.318334080816534	0.345746347583913	0.498360376282245	0.322174681408263	-0.00678090997488722	-0.843251191655877	0.200394695129768	"S01"	0.498360376282245	"IS03"
"Arhgef6"	"Arhgef6"	0.11252630083524	0.0294284888219747	0.495485964004516	0.355358353178898	-0.19427789931862	-0.690993372172456	-0.0969484953177977	"S01"	0.495485964004516	"IS03"
"Fes"	"Fes"	-0.059567482046175	0.0428090137439776	0.495009502379353	0.0982826773370375	-0.351787963748008	-0.313085318189687	0.291343026172216	"S01"	0.495009502379353	"IS03"
"Capn2"	"Capn2"	-0.236246227835941	-0.0117050528496617	0.491291972690195	0.254669936473329	-0.269548000509105	-0.376041995659233	0.303235583814014	"S01"	0.491291972690195	"IS03"
"Med15"	"Med15"	-0.00850221434942313	0.197610657777904	0.490420642575516	0.415812860292061	-0.131561748161998	-0.616468800625518	-0.233504482001189	"S01"	0.490420642575516	"IS03"
"Gm35154"	"Gm35154"	0.448559138716974	-0.200841823981674	0.485436273056658	-0.120490064648128	-0.300271612190125	-0.359415445836208	-0.0205196623333833	"S01"	0.485436273056658	"IS03"
"Dnaaf9"	"Dnaaf9"	0.14008674095594	-0.118055183204594	0.485390918798192	0.160233774183533	-0.146840047376354	-0.39444835831499	-0.167999150821728	"S01"	0.485390918798192	"IS03"
"Gsdme"	"Gsdme"	0.0215428517980346	0.0246145409729876	0.485349513084338	0.219447054697911	-0.253258035841685	-0.326274352536952	-0.0541456546624531	"S01"	0.485349513084338	"IS03"
"Slc38a9"	"Slc38a9"	0.115477340957327	-0.0901615326133929	0.484484045133353	0.280485892369722	-0.170768708003612	-0.592640732941717	-0.0759972758555386	"S01"	0.484484045133353	"IS03"
"Pot1b"	"Pot1b"	0.0219606340313927	-0.0870737772248396	0.482083211591923	0.318052493953531	-0.237818764946397	-0.457123731680048	-0.0215142870854373	"S01"	0.482083211591923	"IS03"
"Zswim6"	"Zswim6"	0.149239661985673	0.188582646293014	0.481971178921009	0.412285565826403	0.188546260722556	-0.956580673337012	-0.576584785496728	"S01"	0.481971178921009	"IS03"
"Birc6"	"Birc6"	0.0764281520235363	-0.0145529448772491	0.479050718082774	0.299481503354335	-0.231137122631617	-0.597701683105335	0.0140397350725066	"S01"	0.479050718082774	"IS03"
"Ahnak"	"Ahnak"	-0.543606902370044	0.299045939706682	0.478703973174228	0.096721350154773	-0.175252786958193	-0.205064230346153	0.454348870053632	"S01"	0.478703973174228	"IS03"
"Rassf3"	"Rassf3"	-0.0125472687615942	-0.155047570586696	0.475386751224389	0.354848536228979	-0.258399909395998	-0.412623301769417	0.00686751229561293	"S01"	0.475386751224389	"IS03"
"Gm27017"	"Gm27017"	0.0971360123638392	0.0548639386781282	0.474231566887405	0.272721223855673	-0.219418895960493	-0.36720491460427	-0.222394027054077	"S01"	0.474231566887405	"IS03"
"Inpp5f"	"Inpp5f"	-0.0161262910796949	0.00289193059401408	0.473419166796081	0.248695889562894	-0.205635629961228	-0.492189217527146	0.0549203951044601	"S01"	0.473419166796081	"IS03"
"Irf5"	"Irf5"	-0.272166565060262	0.130051453288218	0.468572748634955	0.222269126769957	-0.22073605367554	-0.342157711425484	0.243728013056967	"S01"	0.468572748634955	"IS03"
"Wipf1"	"Wipf1"	-0.0307246817118894	0.0354021441853032	0.468043796591304	0.23346939431457	-0.234404900238674	-0.894317789058527	0.4663838638794	"S01"	0.468043796591304	"IS03"
"Rb1"	"Rb1"	0.0792673687660186	-0.0110598590158305	0.467895754788046	0.403944388344048	0.0697258588184786	-0.904933403368465	-0.258963292159005	"S01"	0.467895754788046	"IS03"
"Dock7"	"Dock7"	0.209518317742831	-0.072141326535387	0.466914033185824	0.374258352382979	-0.119757055639006	-0.734342454559716	-0.238503843317616	"S01"	0.466914033185824	"IS03"
"Btk"	"Btk"	0.0374323381558398	0.11425887675085	0.463415202914011	0.325000620571933	-0.233817522739044	-0.453888127704251	-0.126777186332566	"S01"	0.463415202914011	"IS03"
"Parvb"	"Parvb"	-0.0673075838953366	0.110888210970066	0.463074719850349	0.283085364586735	-0.215062727713078	-0.456075141970992	0.0258901143834118	"S01"	0.463074719850349	"IS03"
"Uvrag"	"Uvrag"	-0.042429930610069	0.0535061390719681	0.46019431115651	0.448298173024201	-0.188764427444072	-0.847536170434035	0.140120961949068	"S01"	0.46019431115651	"IS03"
"Ext1"	"Ext1"	-0.00214063728847097	-0.158775822435564	0.459287493820809	-0.0585886391404941	0.0291163794934547	-0.762154026936973	0.353190803883274	"S01"	0.459287493820809	"IS03"
"Riok3"	"Riok3"	-0.0659316137299839	0.263358563161429	0.458763623268811	0.263643725924963	-0.181879790060845	-0.509501660947517	-0.0172768838071694	"S01"	0.458763623268811	"IS03"
"Lmbrd1"	"Lmbrd1"	-0.136685981396749	0.250434326569517	0.456820262327472	0.395525945586749	-0.0917959294248604	-0.648164025911207	-0.0753801390040814	"S01"	0.456820262327472	"IS03"
"Cyth4"	"Cyth4"	0.09433301387362	-0.0484504289825178	0.456150926049809	0.137081710023577	-0.348405566451043	-0.458043342466896	0.250097945126537	"S01"	0.456150926049809	"IS03"
"Cd74"	"Cd74"	0.448727854441616	0.0361270432789448	0.455075923586067	-0.230837690251756	-0.421780502488512	-0.314072903014693	0.158236520075025	"S01"	0.455075923586067	"IS03"
"Kif3b"	"Kif3b"	-0.130112903993668	-0.00663803591177183	0.454969791430449	0.311664417938227	-0.184730143661364	-0.45899650754611	0.0891572858914176	"S01"	0.454969791430449	"IS03"
"Lrrfip2"	"Lrrfip2"	-0.0647386671212529	0.022040935257157	0.448296734558993	0.392044787236592	-0.283282282790052	-0.443573279801737	0.0403668618481539	"S01"	0.448296734558993	"IS03"
"Vps13b"	"Vps13b"	-0.115122360594325	-0.068188403975655	0.446887860285384	0.281124563750977	0.171121967942445	-0.832677738684479	-0.0471975972710162	"S01"	0.446887860285384	"IS03"
"Dock1"	"Dock1"	0.153888282960903	0.130618048199637	0.442047252568438	0.438699382417591	-0.108353622144905	-0.777424170997865	-0.284498625082369	"S01"	0.442047252568438	"IS03"
"Rab8b"	"Rab8b"	0.136913023542465	0.312258128168807	0.441785228742505	0.367675698640936	-0.0859676799531131	-0.749461187300634	-0.319003520248974	"S01"	0.441785228742505	"IS03"
"Sertad2"	"Sertad2"	-0.110741217870802	0.204244025714788	0.44160368504815	0.119287229460207	-0.154530446275273	-0.2950920789345	0.0132152714780961	"S01"	0.44160368504815	"IS03"
"Tenm4"	"Tenm4"	-0.125810645196118	-0.150107269017962	0.440749527609217	0.0167587833420845	-0.0921168614654654	-0.194661414409403	0.121360020319404	"S01"	0.440749527609217	"IS03"
"Gm50410"	"Gm50410"	-0.12920581565256	-0.0208894146154003	0.437963999219565	-0.0808089444774658	-0.0966463030368343	0.02247821757845	-0.000564866700175396	"S01"	0.437963999219565	"IS03"
"Fyb"	"Fyb"	0.166064546799783	0.181538564476901	0.436567315465741	0.392962232348676	-0.0195540717968571	-0.8042322710491	-0.369702431466747	"S01"	0.436567315465741	"IS03"
"Mfsd7a"	"Mfsd7a"	-0.250585751260497	-0.0166209134623722	0.435741335324263	0.0345887953898211	-0.150063562077215	-0.209530377190188	0.298836931169004	"S01"	0.435741335324263	"IS03"
"Atg7"	"Atg7"	-0.271642394557082	0.241464799939699	0.435684173889834	0.40138238954043	-0.144759193399631	-0.534582876115379	0.0852111624713345	"S01"	0.435684173889834	"IS03"
"Zeb2"	"Zeb2"	0.0568729280188032	-0.217007096836633	0.434404914799444	0.0654993833131124	0.130101334383602	-0.670071701201447	-0.0317621426271672	"S01"	0.434404914799444	"IS03"
"Kank3"	"Kank3"	-0.0855366032856285	-0.0158967436003896	0.431847087374508	0.103038645461134	-0.185553148595688	-0.142441372055436	0.015203437802224	"S01"	0.431847087374508	"IS03"
"Scfd2"	"Scfd2"	-0.174157000381957	-0.0837027191207895	0.431658793728902	0.401758329139277	-0.119315006043888	-0.543758925210949	0.0781252747734187	"S01"	0.431658793728902	"IS03"
"Phactr2"	"Phactr2"	0.168059016961265	-0.134746326478821	0.430779919876451	0.266953913289963	-0.331113541075139	-0.594594859082431	0.168044498338678	"S01"	0.430779919876451	"IS03"
"Dstyk"	"Dstyk"	-0.105728269749529	0.0454351280416751	0.430730345353405	0.169566305489651	-0.177284363535497	-0.418956584509047	0.167865750399299	"S01"	0.430730345353405	"IS03"
"Adam10"	"Adam10"	-0.161956883845012	0.215987347314096	0.427820120070658	0.408647815923252	-0.143772334937389	-0.584367582971211	0.000246106949199162	"S01"	0.427820120070658	"IS03"
"Plekho1"	"Plekho1"	-0.0870196721302879	0.107627848323288	0.424501761623767	0.0527690707353775	-0.221846521347995	-0.371177287547913	0.273353841349416	"S01"	0.424501761623767	"IS03"
"Gls"	"Gls"	0.121527664511847	0.0833416371472989	0.424148384633455	0.343151290587818	-0.195847894144216	-0.672596745991471	-0.0701382506104829	"S01"	0.424148384633455	"IS03"
"Sp3"	"Sp3"	-0.0636410301391299	0.185427749453858	0.422216913133985	0.327028968916168	-0.127246506673306	-0.633478776302508	0.0041342045261438	"S01"	0.422216913133985	"IS03"
"Akirin2"	"Akirin2"	-0.0392575788521825	0.147837923018737	0.422023385782393	0.17594302091128	-0.0663182066256439	-0.376625208094899	-0.151666792337109	"S01"	0.422023385782393	"IS03"
"Pacs2"	"Pacs2"	-0.277519417857346	0.152790460699117	0.420783105421721	0.316594446613845	-0.15516580006626	-0.348956112487755	0.0913134953201144	"S01"	0.420783105421721	"IS03"
"Tep1"	"Tep1"	-0.315885743372672	-0.0488215403119671	0.415251284560812	0.351356199613857	-0.175326075539455	-0.327656476570971	0.20213815640836	"S01"	0.415251284560812	"IS03"
"Cdk14"	"Cdk14"	0.174421098394537	0.0868865239993976	0.414037123172595	0.185972768586565	-0.272551081186898	-0.830044386151704	0.287285474873313	"S01"	0.414037123172595	"IS03"
"Glg1"	"Glg1"	0.0767268337907166	0.244964107983903	0.413897053028346	0.274756781058109	-0.144058965162553	-0.628298354696869	-0.111647271933536	"S01"	0.413897053028346	"IS03"
"Adora2b"	"Adora2b"	-0.193325835853146	0.139856300800439	0.412283617763641	-0.0636786631184871	-0.115005581513631	-0.223405183690676	0.250659411458958	"S01"	0.412283617763641	"IS03"
"Hpcal1"	"Hpcal1"	-0.137129789196025	0.214693665942664	0.405546344238114	0.343788401523545	-0.0887725517974292	-0.664219480788354	0.0505007773814778	"S01"	0.405546344238114	"IS03"
"Pla2g4a"	"Pla2g4a"	-0.0802853791407918	0.340138642302192	0.403800433267157	0.263482811646469	-0.192677734790519	-0.472417053921654	-0.00144720381225679	"S01"	0.403800433267157	"IS03"
"Ehbp1l1"	"Ehbp1l1"	-0.184763597915251	0.170194661280517	0.403768412288525	0.209197518018994	-0.202889562890782	-0.355478653355298	0.174216912105803	"S01"	0.403768412288525	"IS03"
"Ptpro"	"Ptpro"	0.129951228958129	0.0261079386304812	0.400724529917349	0.16422349345408	-0.185660701708596	-0.665573372869377	0.139085308524558	"S01"	0.400724529917349	"IS03"
"Gm36161"	"Gm36161"	-0.0934649240577633	-0.00924584531416538	0.399999536748079	0.269092468079306	-0.154247359813042	-0.265696721195603	-0.0706344376726071	"S01"	0.399999536748079	"IS03"
"Slc9a6"	"Slc9a6"	-0.157814705230498	0.0760923114693377	0.399477787699483	0.117463073206196	-0.212617376936218	-0.181706344065411	0.149637571298873	"S01"	0.399477787699483	"IS03"
"Ern1"	"Ern1"	0.0321937070539123	-0.096488971348922	0.396384014952861	0.394428605639521	-0.170504119055158	-0.439236575738769	-0.151014968655946	"S01"	0.396384014952861	"IS03"
"Zfp385a"	"Zfp385a"	-0.0704629435542401	0.101860375125588	0.394120745589215	0.026761607970934	-0.240184674859677	-0.232207657145196	0.216546108197734	"S01"	0.394120745589215	"IS03"
"Foxp1"	"Foxp1"	0.114627471068235	0.164439868367286	0.392818115634745	0.365404829614458	0.111283879648761	-1.41069708289343	0.103878455151477	"S01"	0.392818115634745	"IS03"
"Tet2"	"Tet2"	0.0559032112764424	0.082031307497492	0.379402806645847	0.184450523395606	-0.292513827464052	-0.390019588530537	0.118344989473644	"S01"	0.379402806645847	"IS03"
"D130019J16Rik"	"D130019J16Rik"	-0.118638576899514	0.0949389933151199	0.378100583250757	-0.068766501650661	0.0129010993912354	-0.186689805679948	-0.000922330640104361	"S01"	0.378100583250757	"IS03"
"Vav3"	"Vav3"	0.319291656066066	0.103993663624584	0.376650565458614	0.230628344922789	-0.282635200130429	-0.948244818422681	0.199402891079944	"S01"	0.376650565458614	"IS03"
"Sirpa"	"Sirpa"	0.151905514107021	0.369302734546469	0.369633445167015	0.301638276446196	-0.290584012176587	-0.4897880384689	-0.160285115608129	"S01"	0.369633445167015	"IS03"
"Slc11a1"	"Slc11a1"	0.209378924273811	-0.0683773340701724	0.364318294509012	0.259948607483955	-0.242042464592687	-0.123480692108125	-0.377662107063949	"S01"	0.364318294509012	"IS03"
"Alpk1"	"Alpk1"	-0.09430350578834	0.0752918554277595	0.356847005540781	0.17608429150391	-0.181046553411641	-0.388509745401455	0.176438461965265	"S01"	0.356847005540781	"IS03"
"Lemd2"	"Lemd2"	-0.0820345149165489	-0.0671534493211698	0.33811740440894	-0.0551499721383162	-0.219390475615822	-0.139857927444946	0.331954899576651	"S01"	0.33811740440894	"IS03"
"Exoc3"	"Exoc3"	0.164602771069825	-0.0791995948494459	0.242134007071708	0.11293781010611	-0.0477133480278684	-0.246904070407115	-0.221861760902544	"S01"	0.242134007071708	"IS03"
"Fgd2"	"Fgd2"	0.22883037483626	0.162518934536933	0.230694095237101	0.152153755212936	-0.202272523297118	-0.408576197960435	-0.079685629178019	"S01"	0.230694095237101	"IS03"
